hotel;is_canceled;lead_time;arrival_date_year;arrival_date_month;arrival_date_week_number;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;distribution_channel;is_repeated_guest;previous_cancellations;previous_bookings_not_canceled;reserved_room_type;assigned_room_type;booking_changes;deposit_type;agent;company;days_in_waiting_list;customer_type;adr;required_car_parking_spaces;total_of_special_requests;reservation_status;reservation_status_date;name;email;phone-number;credit_card
Resort Hotel;1;29;2015;July;31;29;1;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;165.4;0;1;Canceled;02/07/15;Andrea Mclaughlin;Andrea.Mclaughlin@verizon.com;655-747-0750;************3466
Resort Hotel;0;71;2015;July;31;29;1;4;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;C;0;No Deposit;240;;0;Transient;134;0;0;Check-Out;03/08/15;Stephanie Burch;Stephanie.B@zoho.com;562-385-4037;************4022
Resort Hotel;1;37;2015;July;31;29;1;4;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;196;;0;Transient;133;0;1;Canceled;27/07/15;Julie Powers;Powers_Julie@xfinity.com;284-996-0209;************9252
Resort Hotel;1;40;2015;July;31;29;1;4;3;0;0;HB;PRT;Direct;Direct;0;0;0;H;H;0;No Deposit;;;0;Transient;240;0;0;Canceled;22/06/15;Stanley Jones;StanleyJones20@zoho.com;865-949-2060;************3146
Resort Hotel;0;37;2015;July;31;29;1;4;2;0;0;HB;PRT;Direct;Direct;0;0;0;A;D;0;No Deposit;250;;0;Transient;157;0;1;Check-Out;03/08/15;Carla Harris;CarlaHarris@protonmail.com;325-049-5256;************1594
Resort Hotel;0;0;2015;July;31;29;0;1;2;2;0;BB;PRT;Direct;Direct;0;0;0;H;H;0;No Deposit;;;0;Transient;188;0;0;Check-Out;30/07/15;Brett Jones;Brett.Jones@outlook.com;379-607-9199;************4579
Resort Hotel;1;37;2015;July;31;29;1;4;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;196;;0;Transient;133;0;1;Canceled;27/07/15;Robert Suarez;RSuarez@att.com;226-411-3149;************1429
Resort Hotel;0;37;2015;July;31;29;1;4;2;0;0;HB;PRT;Direct;Direct;0;0;0;A;D;0;No Deposit;250;;0;Transient;145;0;1;Check-Out;03/08/15;Mark Sparks;Mark.S44@zoho.com;668-752-4132;************7838
Resort Hotel;0;97;2015;July;31;29;1;4;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;134;0;2;Check-Out;03/08/15;Zachary Gomez;Gomez_Zachary@verizon.com;431-718-7313;************6510
Resort Hotel;1;71;2015;July;31;29;1;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;134;0;0;Canceled;23/05/15;Jill Rowe;JRowe@att.com;499-209-2431;************8146
Resort Hotel;1;118;2015;July;31;29;1;4;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;240;;0;Transient;186;0;2;Canceled;10/07/15;Stacey Harper;Stacey.Harper@hotmail.com;835-479-0305;************9266
Resort Hotel;0;102;2015;July;31;29;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient;90.95;0;1;Check-Out;05/08/15;Mark Burke;Burke.Mark73@protonmail.com;983-535-0293;************9876
Resort Hotel;1;54;2015;July;31;29;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;241;;0;Transient;141.65;0;0;Canceled;08/06/15;Mark Austin;Mark_Austin@aol.com;757-918-6031;************3031
Resort Hotel;1;58;2015;July;31;29;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;147;;0;Transient;99.24;0;0;Canceled;05/06/15;Ashley Hart;Hart.Ashley@xfinity.com;222-969-3101;************5043
Resort Hotel;0;34;2015;July;31;29;2;4;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;241;;0;Transient;108.06;0;1;Check-Out;04/08/15;Douglas Thomas;Thomas_Douglas@zoho.com;474-955-3407;************8992
Resort Hotel;1;105;2015;July;31;29;2;5;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient;90.95;0;0;Canceled;15/04/15;Molly Wright;Wright_Molly@mail.com;415-197-3575;************1998
Resort Hotel;1;47;2015;July;31;29;2;6;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;242;;0;Transient;148.63;0;1;Canceled;17/06/15;Cynthia Leon;Leon.Cynthia@yandex.com;807-612-9759;************7264
Resort Hotel;1;15;2015;July;31;30;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;240;;0;Transient;173;0;3;Canceled;16/07/15;Mary Morales;Mary.M@verizon.com;843-803-5843;************4826
Resort Hotel;0;37;2015;July;31;30;0;1;1;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;A;F;1;No Deposit;134;;0;Transient;107;0;0;Check-Out;31/07/15;Alexis Henry;Alexis.H75@zoho.com;699-260-1111;************1233
Resort Hotel;1;0;2015;July;31;30;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;A;0;No Deposit;;270;0;Transient;114;0;0;Canceled;30/07/15;Stacey Shields;StaceyShields@aol.com;748-709-5841;************6104
Resort Hotel;1;8;2015;July;31;30;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;H;0;No Deposit;240;;0;Transient;153;0;1;Canceled;30/07/15;Scott Owens;Owens_Scott@protonmail.com;398-377-3824;************4298
Resort Hotel;0;17;2015;July;31;30;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;E;0;No Deposit;240;;0;Transient;153;0;1;Check-Out;01/08/15;Teresa Davis;Teresa.Davis67@mail.com;383-104-1391;************1612
Resort Hotel;0;3;2015;July;31;30;0;3;3;1;0;HB;PRT;Direct;Direct;0;0;0;G;G;0;No Deposit;;;0;Transient;250.33;0;2;Check-Out;02/08/15;Nicholas Diaz;Diaz.Nicholas15@aol.com;181-924-2851;************8353
Resort Hotel;1;30;2015;July;31;30;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;242;;0;Transient;146.67;0;2;Canceled;06/07/15;Laura Turner;Laura_Turner78@zoho.com;295-879-7142;************9081
Resort Hotel;1;31;2015;July;31;30;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;242;;0;Transient;154;0;2;Canceled;30/06/15;Jessica Anderson;Jessica_Anderson@yahoo.com;343-139-3208;************1560
Resort Hotel;1;66;2015;July;31;30;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;120.6;0;0;Canceled;11/06/15;Robert Navarro;RNavarro@protonmail.com;383-715-7728;************9038
Resort Hotel;0;52;2015;July;31;30;0;3;2;2;0;FB;ESP;Offline TA/TO;TA/TO;0;0;0;C;C;0;No Deposit;196;;0;Transient;280.74;1;0;Check-Out;30/07/15;Margaret Cunningham;MCunningham18@att.com;606-060-3938;************4269
Resort Hotel;0;20;2015;July;31;30;1;3;2;1;0;BB;BRA;Online TA;TA/TO;0;0;0;A;C;0;No Deposit;240;;0;Transient;193;0;1;Check-Out;03/08/15;Jason Taylor;Jason_Taylor@xfinity.com;834-598-2553;************5145
Resort Hotel;1;30;2015;July;31;30;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;242;;0;Transient;146.67;0;2;Canceled;06/07/15;Anthony Lane;Anthony_Lane@yandex.com;551-439-3252;************2637
Resort Hotel;1;31;2015;July;31;30;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;242;;0;Transient;154;0;2;Canceled;30/06/15;Samuel Cooper;Samuel_C@aol.com;742-011-8977;************5166
Resort Hotel;1;62;2015;July;31;30;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;154.5;0;0;Canceled;09/06/15;Mr. Sean Wilcox DVM;Mr._DVM@att.com;734-058-6523;************4934
Resort Hotel;1;65;2015;July;31;30;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;120.6;0;0;Canceled;11/06/15;Ashley Morgan MD;AshleyMD@yandex.com;403-040-8855;************1676
Resort Hotel;1;64;2015;July;31;30;2;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;240;;0;Transient;137.8;0;0;Canceled;08/06/15;Barry Green;BGreen53@verizon.com;374-933-0251;************1472
Resort Hotel;0;77;2015;July;31;30;2;7;2;0;0;HB;PRT;Direct;Direct;0;0;0;E;E;2;No Deposit;;;0;Transient;160;1;3;Check-Out;08/08/15;Terry Thomas;TerryThomas41@hotmail.com;913-113-4501;************2532
Resort Hotel;0;75;2015;July;31;30;2;7;2;0;0;BB;CHE;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;36;;0;Transient-Party;125.89;0;1;Check-Out;08/08/15;Leslie Stout;LStout@att.com;647-572-3297;************9011
Resort Hotel;0;75;2015;July;31;30;2;7;2;0;0;BB;CHE;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;36;;0;Transient-Party;125.89;0;1;Check-Out;08/08/15;Brandon Anderson;Brandon_A@yahoo.com;957-743-1826;************7739
Resort Hotel;1;62;2015;July;31;30;2;5;2;0;0;BB;PRT;Direct;Direct;0;0;0;D;D;0;No Deposit;250;;0;Transient;126.71;0;0;Canceled;24/06/15;Stephanie Bradford;Stephanie.B@yahoo.com;826-081-9737;************5727
Resort Hotel;0;42;2015;July;31;31;0;0;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;I;0;No Deposit;142;;0;Contract;0;0;0;Check-Out;31/07/15;Dustin Taylor;DTaylor@mail.com;105-980-8487;************6105
Resort Hotel;0;46;2015;July;31;31;0;0;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;E;I;0;No Deposit;240;;0;Transient;0;1;0;Check-Out;31/07/15;Maria Jones;Maria.Jones@gmail.com;302-131-5057;************4306
Resort Hotel;0;0;2015;July;31;31;0;1;2;2;0;BB;PRT;Direct;Direct;0;0;0;F;F;0;No Deposit;;;0;Transient;188;0;0;Check-Out;01/08/15;Ronald West;Ronald.West@att.com;798-960-1110;************4636
Resort Hotel;1;25;2015;July;31;31;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;153;0;2;Canceled;06/07/15;Bryce Burch;Bryce.B24@mail.com;360-805-3018;************3344
Resort Hotel;1;16;2015;July;31;31;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;173;0;3;Canceled;16/07/15;Joseph Webster;Joseph.Webster@zoho.com;656-379-6102;************7315
Resort Hotel;1;16;2015;July;31;31;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;173;0;3;Canceled;16/07/15;Barbara Morris;Barbara_M70@protonmail.com;249-347-1834;************1750
Resort Hotel;0;16;2015;July;31;31;0;2;1;0;0;BB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;;;0;Transient-Party;120;0;1;Check-Out;02/08/15;Jessica Armstrong;Armstrong_Jessica@att.com;388-355-5572;************9685
Resort Hotel;1;4;2015;July;31;31;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;;0;Transient;154.8;0;3;Canceled;31/07/15;Michael Roberson;Michael.Roberson@comcast.net;516-864-3611;************9711
Resort Hotel;0;4;2015;July;31;31;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient-Party;192;0;2;Check-Out;02/08/15;Alec Woods;Alec.W@verizon.com;609-087-3652;************2581
Resort Hotel;1;25;2015;July;31;31;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;153;0;0;Canceled;06/07/15;Jesus Dorsey;Jesus.D@hotmail.com;898-234-3246;************5196
Resort Hotel;1;83;2015;July;31;31;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;120.6;0;1;Canceled;16/06/15;Adam Lyons;Adam.L@comcast.net;257-582-0551;************2026
Resort Hotel;0;4;2015;July;31;31;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient-Party;192;1;2;Check-Out;02/08/15;Billy Waller;Waller.Billy@xfinity.com;785-171-9796;************3649
Resort Hotel;1;56;2015;July;31;31;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;120.6;0;0;Canceled;21/07/15;Denise Johnson;DJohnson92@comcast.net;958-018-7014;************4497
Resort Hotel;1;32;2015;July;31;31;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;164;0;2;Canceled;13/07/15;Brenda Adams;Adams.Brenda@outlook.com;997-584-2803;************5186
Resort Hotel;0;32;2015;July;31;31;0;2;2;2;0;BB;PRT;Online TA;TA/TO;0;0;0;H;H;0;No Deposit;240;;0;Transient;219.5;0;0;Check-Out;02/08/15;Teresa Davis;Davis_Teresa@xfinity.com;440-823-0532;************9808
Resort Hotel;0;0;2015;July;31;31;0;2;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;A;C;0;No Deposit;240;;0;Transient;192.5;0;1;Check-Out;02/08/15;Amanda Martinez;Amanda.M@gmail.com;879-495-1469;************8342
Resort Hotel;1;18;2015;July;31;31;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;149.7;0;1;Canceled;15/07/15;Donald Martinez;Martinez_Donald@protonmail.com;147-430-9345;************1023
Resort Hotel;1;23;2015;July;31;31;1;2;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;;;0;Transient;111.92;0;0;Canceled;14/07/15;Joshua Lopez;JLopez30@xfinity.com;472-422-0459;************3737
Resort Hotel;1;39;2015;July;31;31;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;120.6;0;1;Canceled;11/07/15;Wendy Young;Wendy.Young92@protonmail.com;986-876-4404;************8516
Resort Hotel;1;18;2015;July;31;31;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;149.7;0;1;Canceled;15/07/15;Wesley Mejia;Wesley_Mejia73@gmail.com;264-850-1523;************1110
Resort Hotel;1;18;2015;July;31;31;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;173;0;3;Canceled;15/07/15;Alex Thomas;Thomas.Alex81@yahoo.com;732-997-3969;************3570
Resort Hotel;1;23;2015;July;31;31;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;241;;0;Transient;112;0;1;Canceled;14/07/15;Robert Jones;Robert.Jones@aol.com;597-396-8892;************3572
Resort Hotel;0;286;2015;July;31;31;2;2;1;0;0;BB;IRL;Direct;Direct;0;0;0;A;A;0;No Deposit;2;;0;Transient;57.6;0;0;Check-Out;04/08/15;Meagan Gonzalez;Gonzalez_Meagan43@mail.com;495-280-4412;************8804
Resort Hotel;0;72;2015;July;31;31;2;2;2;2;0;BB;PRT;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;240;;0;Transient;214;1;0;Check-Out;04/08/15;Matthew Rivera;MRivera@yahoo.com;617-709-9598;************6934
Resort Hotel;1;136;2015;July;31;31;2;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;172;0;0;Canceled;09/07/15;Cameron Hunt;Hunt_Cameron@yahoo.com;779-594-5356;************7926
Resort Hotel;0;58;2015;July;31;31;2;3;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;105;;0;Transient;157.8;0;0;Check-Out;05/08/15;Ryan Flores;RyanFlores42@outlook.com;936-225-8407;************3077
Resort Hotel;0;80;2015;July;31;31;2;4;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;170.33;1;1;Check-Out;06/08/15;Sabrina Walker;Walker.Sabrina@mail.com;812-064-9296;************3395
Resort Hotel;0;113;2015;July;31;31;3;7;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;40;;0;Contract;119.25;0;0;Check-Out;10/08/15;Amanda Mckinney;Amanda.Mckinney@xfinity.com;578-438-0820;************3432
Resort Hotel;0;129;2015;August;31;1;1;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;67;;0;Transient;96.3;0;0;Check-Out;03/08/15;Debra Franco;DFranco@yahoo.com;678-474-7635;************5320
Resort Hotel;1;84;2015;August;31;1;2;1;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;175;;0;Transient-Party;118.06;0;0;Canceled;12/05/15;Paul Wilson;Wilson.Paul@yahoo.com;170-353-5420;************6455
Resort Hotel;1;84;2015;August;31;1;2;1;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;175;;0;Transient-Party;118.06;0;0;Canceled;12/05/15;William Miranda;William.M78@hotmail.com;142-296-9037;************5066
Resort Hotel;1;89;2015;August;31;1;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;D;D;0;No Deposit;;;0;Transient;154;0;0;Canceled;04/05/15;Laura Watson;Laura_W94@verizon.com;728-157-6959;************2916
Resort Hotel;1;10;2015;August;31;1;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;F;F;0;No Deposit;;;0;Transient-Party;202;0;0;Canceled;29/07/15;Michael Sanchez;Michael.S16@verizon.com;474-233-0704;************9778
Resort Hotel;1;80;2015;August;31;1;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;240;;0;Transient;134;0;2;Canceled;16/07/15;Robin Kelly;Robin_K@aol.com;478-099-5822;************8260
Resort Hotel;1;10;2015;August;31;1;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;F;F;0;No Deposit;;;0;Transient-Party;202;0;0;Canceled;29/07/15;Elizabeth Reed;ElizabethReed40@mail.com;173-031-2273;************3551
Resort Hotel;1;10;2015;August;31;1;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;G;G;1;No Deposit;;;0;Transient-Party;252;0;0;Canceled;29/07/15;Deborah Edwards;Deborah_E94@hotmail.com;126-531-6768;************6483
Resort Hotel;1;24;2015;August;31;1;0;1;2;2;0;BB;PRT;Online TA;TA/TO;0;0;0;G;G;1;No Deposit;240;;0;Transient;233;0;1;Canceled;16/07/15;Andrew Hill;AHill@yandex.com;966-768-6280;************8420
Resort Hotel;0;1;2015;August;31;1;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;;;0;Transient;211;0;2;Check-Out;02/08/15;Stephen Levy;StephenLevy@protonmail.com;289-900-1544;************2830
Resort Hotel;1;9;2015;August;31;1;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;240;;0;Transient;211;0;2;Canceled;31/07/15;Paul Diaz;Paul_Diaz17@gmail.com;332-763-7118;************5775
Resort Hotel;1;3;2015;August;31;1;2;3;2;2;0;HB;PRT;Direct;Direct;0;0;0;C;C;1;No Deposit;250;;0;Transient;237;0;1;Canceled;29/07/15;Julia Bell;JBell90@comcast.net;347-668-5713;************2400
Resort Hotel;0;3;2015;August;31;1;2;5;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;188.29;0;2;Check-Out;08/08/15;Jaime Hamilton;Jaime.Hamilton@yandex.com;440-628-3816;************9229
Resort Hotel;1;124;2015;August;31;1;2;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;120.6;0;1;Canceled;06/06/15;Meredith Pugh;Meredith.Pugh@yandex.com;795-894-1641;************9899
Resort Hotel;1;74;2015;August;31;1;2;5;2;2;0;BB;PRT;Direct;Direct;0;0;0;C;C;0;No Deposit;250;;0;Transient;177.14;0;0;Canceled;15/07/15;Robert Henry;Robert.Henry@verizon.com;370-357-0760;************5674
Resort Hotel;1;82;2015;August;31;1;2;5;2;2;0;BB;PRT;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;240;;0;Transient;222.14;0;0;Canceled;11/06/15;Matthew Mendoza;MatthewMendoza33@aol.com;334-620-4141;************1874
Resort Hotel;1;91;2015;August;31;1;2;5;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;241;;0;Transient;127.82;0;2;Canceled;22/05/15;Tabitha Webb;Webb_Tabitha@mail.com;755-455-7142;************8102
Resort Hotel;1;77;2015;August;31;1;2;5;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;194.14;0;0;Canceled;19/05/15;David Fuller;DavidFuller@comcast.net;784-151-2886;************2637
Resort Hotel;1;130;2015;August;31;1;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;120.6;0;2;Canceled;19/05/15;Lindsey Dennis;Lindsey.Dennis@outlook.com;105-518-9921;************1658
Resort Hotel;1;91;2015;August;31;1;2;5;2;1;0;HB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;241;;0;Transient;144.53;0;3;Canceled;06/06/15;Emily Williams;Emily.Williams@verizon.com;682-879-4911;************5842
Resort Hotel;0;79;2015;August;31;1;2;5;3;0;0;HB;PRT;Direct;Direct;0;0;0;E;E;1;No Deposit;;;0;Transient;185;1;4;Check-Out;08/08/15;John Wyatt;John.Wyatt@att.com;722-068-9547;************2572
Resort Hotel;1;130;2015;August;31;1;2;6;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;149;;0;Transient;96.3;0;0;Canceled;22/05/15;Kevin Diaz;Kevin_Diaz22@zoho.com;112-808-6843;************4388
Resort Hotel;0;66;2015;August;31;1;2;6;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;D;D;2;No Deposit;240;;0;Transient;193.13;0;0;Check-Out;09/08/15;Richard Nolan;Richard_Nolan@att.com;406-264-2714;************2578
Resort Hotel;1;53;2015;August;31;1;3;6;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;210.78;0;0;Canceled;16/06/15;Robin Stone;RobinStone@comcast.net;471-566-9390;************5321
Resort Hotel;1;80;2015;August;31;1;4;6;2;2;0;BB;PRT;Online TA;TA/TO;0;0;0;C;C;0;No Deposit;242;;0;Transient;169;0;1;Canceled;21/07/15;Jordan Peterson;JPeterson24@comcast.net;349-597-7326;************1793
Resort Hotel;1;77;2015;August;31;1;4;6;2;1;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;174.7;0;3;Canceled;22/07/15;Elizabeth Valentine;Elizabeth.Valentine@outlook.com;137-538-6959;************8344
Resort Hotel;1;57;2015;August;31;1;4;10;2;2;0;BB;PRT;Online TA;TA/TO;0;0;0;C;C;1;No Deposit;241;;0;Transient;135.53;0;0;Canceled;07/07/15;Christopher Reyes;Christopher.Reyes@yahoo.com;230-794-1159;************2237
Resort Hotel;0;11;2015;August;31;1;4;10;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;104;;0;Transient;172;0;0;Check-Out;15/08/15;Kyle Fleming;Fleming_Kyle@hotmail.com;243-451-4646;************3688
Resort Hotel;1;25;2015;August;32;2;1;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;144;0;2;Canceled;08/07/15;Janice Boyle;Janice.B67@xfinity.com;210-692-8186;************4551
Resort Hotel;1;2;2015;August;32;2;2;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;C;0;No Deposit;240;;0;Transient;162.5;0;1;Canceled;01/08/15;Bryan Perez;Perez_Bryan96@comcast.net;599-303-8883;************8518
Resort Hotel;1;36;2015;August;32;2;2;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;209.6;0;2;Canceled;29/06/15;Dale Arnold;Dale.Arnold@gmail.com;138-367-9153;************6531
Resort Hotel;1;36;2015;August;32;2;2;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;209.6;0;2;Canceled;29/06/15;Jamie Hernandez;Jamie_H@verizon.com;951-160-2554;************2646
Resort Hotel;0;115;2015;August;32;2;2;5;3;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;5;;0;Transient;195.5;1;1;Check-Out;09/08/15;Anthony Bryant;Anthony.Bryant@outlook.com;468-126-7844;************5708
Resort Hotel;0;95;2015;August;32;2;2;4;2;1;0;HB;PRT;Direct;Direct;0;0;0;A;A;4;No Deposit;;;0;Transient;186;1;4;Check-Out;08/08/15;Amy Cole;Amy_C24@verizon.com;292-723-7982;************3379
Resort Hotel;0;67;2015;August;32;2;2;4;2;0;0;BB;PRT;Direct;Direct;0;0;0;D;D;0;No Deposit;;;0;Transient;163.5;0;1;Check-Out;08/08/15;Connie Nichols;Connie.N69@gmail.com;271-430-3194;************2300
Resort Hotel;0;60;2015;August;32;2;2;5;2;0;0;HB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;;;0;Transient;180.28;0;0;Check-Out;09/08/15;Kelly Harrison;Kelly.H@protonmail.com;788-739-1949;************4524
Resort Hotel;0;34;2015;August;32;2;2;5;2;0;0;BB;ESP;Direct;Direct;0;0;0;C;C;3;No Deposit;250;;0;Transient;174.76;1;1;Check-Out;09/08/15;Joseph Simpson;JSimpson@yahoo.com;729-060-3613;************9424
Resort Hotel;0;78;2015;August;32;2;4;5;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;171;;0;Transient;116.85;0;0;Check-Out;11/08/15;Jessica Hendricks;Jessica.H85@xfinity.com;217-529-6966;************9926
Resort Hotel;0;93;2015;August;32;2;2;5;2;0;0;FB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;175;;0;Transient;159;0;0;Check-Out;09/08/15;James Underwood;James.U@xfinity.com;407-284-6722;************7784
Resort Hotel;1;327;2015;August;32;2;4;10;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;40;;0;Contract;104.55;0;0;Canceled;23/04/15;Spencer Harrington;SHarrington@zoho.com;866-244-6202;************9189
Resort Hotel;0;21;2015;August;32;3;0;0;2;2;0;BB;PRT;Direct;Direct;0;0;0;C;F;0;No Deposit;250;;0;Transient;0;0;0;Check-Out;03/08/15;Jessica West;Jessica_West@yahoo.com;542-966-2749;************4002
Resort Hotel;0;0;2015;August;32;3;1;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;C;C;0;No Deposit;241;;0;Transient;144.76;0;0;Check-Out;04/08/15;Tyler Stevens;TylerStevens@xfinity.com;895-577-8863;************7801
